30.672736,104.123666
30.624032,104.093342
30.646346,104.084244
30.650665,104.116482
30.642099,104.081686
30.607848,103.989788
30.707766,104.021414
30.606749,104.131999
30.618116,104.132334
30.601914,104.05549
30.607754,104.07599
30.703292,104.072194
30.616578,104.127924
30.642427,104.048274
30.674943,104.053921
30.636784,104.030966
30.641672,104.103946
30.659874,104.086267
30.662371,104.08582
30.684554,104.111736
30.669628,104.08092
30.67922,104.073079
30.653036,104.079014
30.66254,104.029832
30.653503,104.049144
30.650331,104.067454
30.599422,103.996993
30.628669,104.048492
30.673888,103.996763
30.672072,103.966898
30.685154,103.961612
30.65002,103.998238
30.6515,104.023198
30.630423,104.053986
30.625175,104.045416
30.628508,104.164012
30.619927,104.120826
30.633294,104.108366
30.662533,104.017134
30.672889,104.002332
30.651432,104.143256
30.587533,104.07114
30.62955,104.062049
30.655257,104.06911
30.653358,104.07222
30.651433,104.086134
30.646766,104.091124
30.682127,104.084978
30.68155,104.070332
30.678633,104.048769
30.704052,104.116648
30.64597,103.98342
30.62449,104.03263
30.653966,104.11529
30.646043,104.085948
30.589225,104.037833
30.60159,104.111474
30.60073,104.05008
30.593731,104.08662
30.647961,104.099761
30.641934,104.08515
30.622001,104.078922
30.61609,104.071816
30.691934,104.024064
30.642151,104.081596
30.630772,104.097414
30.623696,104.10407
30.669686,104.103348
30.55165,104.192029
30.590246,104.142609
30.634673,104.076153
30.648482,104.059435
30.633891,104.04145
30.569104,103.958279
30.569104,103.958279
30.569104,103.958279
30.569104,103.958279
30.570992,103.960645
30.653816,104.071402
30.649633,104.022526
30.647893,104.078689
30.643386,104.055406
30.653745,104.060276
30.648327,104.066365
30.610956,103.993616
30.60366,104.043048
30.640799,104.092966
30.616451,104.056814
30.544071,104.072014
30.679943,104.046543
30.709264,104.048285
30.667419,104.105483
30.618901,104.092836
30.652408,104.090476
30.631887,104.148248
30.662458,104.070946
30.672906,104.067566
30.661652,104.091381
30.693297,103.965016
30.631387,104.039757
30.670074,104.072192
30.671839,104.064489
30.656306,104.064833
30.651752,104.042014
30.650852,104.081266
30.576514,103.959122
30.640667,104.139819
30.624324,104.143421
30.625292,104.076244
30.594961,104.079087
30.595706,104.078226
30.661038,104.09665
30.698289,104.057572
30.698289,104.057572
30.650122,104.060828
30.653346,104.069546
30.656957,104.045541
30.65775,104.076682
30.695583,104.072254
30.661923,104.086758
30.695556,104.072648
30.683622,104.080214
30.67244,104.058728
30.652321,104.071185
30.62264,104.076812
30.617526,104.111328
30.639025,104.099012
30.649004,104.088567
30.650256,104.0893
30.671673,104.09111
30.648906,104.098254
30.607512,104.03806
30.644668,104.13968
30.633594,104.071678
30.625147,104.072826
30.615672,104.012456
30.643574,104.05804
30.668475,104.089362
30.65381,104.053058
30.640414,104.05277
30.661976,104.091274
30.661674,104.084773
30.661563,104.109453
30.643254,104.073465
30.67656,104.086759
30.651022,104.069368
30.668019,103.963123
30.672044,103.969402
30.681812,103.952354
30.677394,103.963086
30.622314,104.066766
30.551291,104.065329
30.55326,104.069768
30.596454,104.054466
30.695284,104.066302
30.68057,104.081735
30.664996,104.077739
30.65337,104.078952
30.627265,104.143667
30.616798,104.092802
30.636562,104.103686
30.652169,104.074587
30.645416,104.058686
30.67021,104.080924
30.645572,104.059522
30.638616,104.08149
30.638312,104.101886
30.611595,104.051093
30.639151,104.107601
30.723567,103.97952
30.694744,104.033322
30.706408,104.065277
30.659164,104.071066
30.642158,104.152972
30.619567,104.115308
30.628351,104.071643
30.677218,104.049559
30.66625,104.060477
30.653152,104.060274
30.637954,104.073236
30.668134,104.077436
30.679515,104.034545
30.6516,104.080164
30.679122,104.08971
30.67419,104.064774
30.693186,104.06967
30.694724,104.027732
30.634824,103.981871
30.622592,104.071834
30.602348,104.068813
30.619307,104.071839
30.667568,104.058408
30.644409,104.074762
30.643369,104.073571
30.643396,104.04488
30.641544,104.075096
30.61781,104.057602
30.667899,104.079668
30.654626,104.069567
30.685389,104.027204
30.664148,104.07269
30.683692,104.087643
30.674053,104.135411
30.642364,104.15307
30.619954,104.114792
30.634479,104.058684
30.639159,104.066305
30.6391,104.088424
30.653966,104.090258
30.648804,104.091792
30.758769,104.060204
30.67732,103.963422
30.664266,104.012744
30.662716,104.040662
30.661896,104.049372
30.683435,104.001822
30.650108,104.18418
30.677548,104.07591
30.666935,104.06921
30.654261,104.077841
30.650093,104.08574
30.657908,104.08996
30.680532,104.006237
30.669096,103.968167
30.687799,103.964298
30.668824,103.970826
30.673697,104.105414
30.644533,104.074412
30.681147,104.0318
30.675258,104.001896
30.645043,104.016848
30.668779,104.064518
30.660563,104.064862
30.6622,104.048276
