3,30.6061,104.131434,0,2014/8/3 8:09:16
3,30.607205,104.132612,1,2014/8/3 8:10:32
3,30.621474,104.124769,0,2014/8/3 8:47:53
3,30.619759,104.12711,1,2014/8/3 8:48:52
4,30.556099,104.055032,0,2014/8/3 8:14:32
4,30.555924,104.055751,1,2014/8/3 8:14:56
4,30.629589,104.076281,0,2014/8/3 8:40:58
4,30.629396,104.076362,1,2014/8/3 8:41:19
4,30.633766,104.072993,0,2014/8/3 8:46:25
4,30.63371,104.072707,1,2014/8/3 8:46:49
4,30.643832,104.062566,0,2014/8/3 8:54:23
4,30.644422,104.062962,1,2014/8/3 8:54:40
5,30.707022,104.072254,0,2014/8/3 8:12:47
5,30.706756,104.073241,1,2014/8/3 8:13:10
5,30.705771,104.10395,0,2014/8/3 8:43:26
5,30.705621,104.103535,1,2014/8/3 8:43:48
8,30.627647,104.138614,0,2014/8/3 8:25:15
8,30.627647,104.138614,1,2014/8/3 8:25:35
8,30.641995,104.04973,0,2014/8/3 8:48:22
8,30.642385,104.048892,1,2014/8/3 8:48:46
11,30.616375,104.06732,0,2014/8/3 8:15:24
11,30.616913,104.067156,1,2014/8/3 8:15:46
11,30.611717,104.064463,0,2014/8/3 8:22:42
11,30.611745,104.06322,1,2014/8/3 8:23:06
11,30.636614,104.01389,0,2014/8/3 8:43:03
11,30.63693,104.013214,1,2014/8/3 8:43:26
12,30.664451,104.065081,0,2014/8/3 8:18:57
12,30.665299,104.066201,1,2014/8/3 8:19:06
12,30.664935,104.065276,0,2014/8/3 8:20:09
12,30.664953,104.06537,1,2014/8/3 8:20:37
13,30.623786,104.078856,0,2014/8/3 8:08:57
13,30.623696,104.080076,1,2014/8/3 8:09:28
13,30.611921,104.094684,0,2014/8/3 8:33:28
13,30.612584,104.094564,1,2014/8/3 8:33:57
14,30.626936,104.150599,0,2014/8/3 8:55:08
14,30.627377,104.149842,1,2014/8/3 8:55:32
15,30.645628,104.118761,0,2014/8/3 8:05:54
15,30.646046,104.118736,1,2014/8/3 8:06:03
15,30.554453,104.069278,0,2014/8/3 8:28:19
15,30.555191,104.06949,1,2014/8/3 8:28:40
17,30.681467,104.031585,0,2014/8/3 8:05:04
17,30.681817,104.031088,1,2014/8/3 8:05:35
17,30.704822,104.011517,0,2014/8/3 8:19:14
17,30.705382,104.011074,1,2014/8/3 8:19:44
17,30.718194,104.031472,0,2014/8/3 8:33:41
17,30.717398,104.032176,1,2014/8/3 8:34:12
21,30.577159,103.958366,0,2014/8/3 8:23:42
21,30.576758,103.958235,1,2014/8/3 8:23:57
21,30.600761,103.944835,0,2014/8/3 8:41:25
21,30.602303,103.947133,1,2014/8/3 8:41:56
22,30.656666,104.088247,0,2014/8/3 8:22:33
22,30.657088,104.087147,1,2014/8/3 8:23:48
22,30.63925,104.098359,0,2014/8/3 8:35:14
22,30.639512,104.098246,1,2014/8/3 8:35:42
22,30.648689,104.108316,0,2014/8/3 8:53:09
22,30.646852,104.107253,1,2014/8/3 8:53:51
25,30.639568,104.06624,0,2014/8/3 8:22:37
25,30.635967,104.06647,1,2014/8/3 8:23:39
25,30.633819,104.042772,0,2014/8/3 8:41:27
25,30.634342,104.041764,1,2014/8/3 8:41:57
25,30.648034,104.076132,0,2014/8/3 8:53:22
25,30.647364,104.078431,1,2014/8/3 8:53:53
26,30.677875,104.024592,0,2014/8/3 8:08:18
26,30.677643,104.024978,1,2014/8/3 8:08:39
26,30.67798,104.080296,0,2014/8/3 8:47:28
26,30.680941,104.082202,1,2014/8/3 8:47:59
27,30.647667,104.077979,0,2014/8/3 8:03:49
27,30.647667,104.077979,1,2014/8/3 8:04:19
27,30.647667,104.077979,0,2014/8/3 8:33:58
27,30.647667,104.077979,1,2014/8/3 8:34:29
27,30.647667,104.077979,0,2014/8/3 8:57:58
27,30.647667,104.077979,1,2014/8/3 8:58:29
28,30.657187,104.070855,0,2014/8/3 8:23:39
28,30.655582,104.070802,1,2014/8/3 8:24:09
28,30.654857,104.06806,0,2014/8/3 8:29:31
28,30.654907,104.068558,1,2014/8/3 8:29:40
28,30.649513,104.072692,0,2014/8/3 8:37:50
28,30.648477,104.074786,1,2014/8/3 8:38:20
